text,label,source,lang_pair
good morn pita ji thank new day pls bless sewa sumrin parmarth bakso ji truecompa,0,semeval2020,hi-en
india develop kar raha hai ab sab websit ki jagah ye sab dekhn lageng,0,semeval2020,hi-en
sir ssc mts ka ka form appli nahi ho paya hai sir 5 se 6 din se problem chal raha hai site pe khulta nah,0,semeval2020,hi-en
checkout â€œ wonderland music video coastal,0,semeval2020,hi-en
sengar ji jisk paa khud hi ( 303seat b j p . ) ka pura bahumt woh kyu j u ko lift dega,0,semeval2020,hi-en
hun delet someon say â€œ kutto wala filter lgao kutta bn jta insaan,0,semeval2020,hi-en
dil se boliyega ydi desh hindu aur muslim prajati n hoti jaisa ki bola jaata rha hai rss,0,semeval2020,hi-en
mean zulfiqar ali bhutto ny tum udhar ham idher,0,semeval2020,hi-en
rones log aapako vote nahi dete yeh public ne abhi abhi aapako sikhaya / dikhaya itana bada hatsa hone,0,semeval2020,hi-en
mamatabanrji quit murder bjp karyakarta 's harass hindu voter proxi hindu vote evm damag,0,semeval2020,hi-en
assalam alaikumm subah bakhair islamabad great day ahead ) islamabad pakistan,0,semeval2020,hi-en
's wish right wish seen superpow,0,semeval2020,hi-en
ye decis congress parti ke un karyakrta jo congressko support krte unk pr babhot bada dhabba,0,semeval2020,hi-en
jogggi hahahaha wo jo mri baap ny teri bhan bhagai h us ki bat kr rha hun sali puri pakistan k,0,semeval2020,hi-en
owesi abb musalman aur dalit ko ekk karna chahta hei dalit minist ko pakistan ne kis tarah latada tha daliton ko,0,semeval2020,hi-en
abe pikar aya kya jhute sale hoti besharmi ki bada aya andhiyo chirag jalan wala ter,0,semeval2020,hi-en
dimak kharab hojata hey iski smile dekh kar bc,0,semeval2020,hi-en
point well done fazio call noth legaltech everyth,0,semeval2020,hi-en
zaada1 uska apna kharchaa wowww wo kahan se ata tha beshak legion ka aqal aur shaoor se door doortk koi wasta nahi,0,semeval2020,hi-en
thakur ji gurudev miss u mch guruji aap ki waha k aananad ki bahut bahut yaad aa,0,semeval2020,hi-en
pakistan zindabad ! ! ! ! ! ! ! ! ! tum jeeto ya haro hamein tums pyar hai ! ! ! ! ! u best team pakistan ! ! ! ! !,0,semeval2020,hi-en
namaskar sir narendra modi ji main kota rajasthan se likh raha hoon main ek sarmik majdur hoon tv aap,0,semeval2020,hi-en
abe chutiy teri tere rahul baba ki janta ne li hai kakam se aaj viswa bad gaya hai bhagwan par,0,semeval2020,hi-en
bhai indian polic se jyada ghatiya polic kisi dusr desh nahi hoga corrupt ghamandi bad,0,semeval2020,hi-en
jo kam kart hai wo dekhat ni hai selfi ni bal-k wo kam khud ba khud nazar ajata hai apn time py,0,semeval2020,hi-en
pakistan mein aisay proof ki bunyad per hi judgement pass ki jati hein u r journalist make report make opinion,0,semeval2020,hi-en
cinema ngk book fire madurai book open follow theatr sdc cinema jazz midlaand theatr big cine,0,semeval2020,hi-en
nsharif beghairat insan tum pakistan ao na bahir kyu chup k beth ho ? ? ? agar tum logon ko pakistanion ki,0,semeval2020,hi-en
jab modi ne muslim ko ticket hi nahin diya mantri kahan se banayeng congress se aa jaayein tab bhi na baneng w,0,semeval2020,hi-en
askstar kya south africa ke play 11 tabarej shamshi ki jagah banati hain ... ?,0,semeval2020,hi-en
tum log kal bhi angrezon ke chamch aaj bhi ho gori mem ke chach,0,semeval2020,hi-en
shukar kar rehem kha ky chor dia warna kulbhushan part 2 bana deti isko gayhind,0,semeval2020,hi-en
sweeti hum apna reput hypocrit ho kar nahi banaay hai,0,semeval2020,hi-en
abi randi tari okat kya hy jo pak fouj ka nam bhi apni mu par ly aye wo arz e pak k mohafiz gadar e watan,0,semeval2020,hi-en
mp ye salo ko naga kar ke pit pit ke ghumana chahiy namard sale hindu hot,0,semeval2020,hi-en
khiladi pehl nawazudin sidiqui ne mari fir karan johar ne ab toh ne bhi mar li hakl ki,0,semeval2020,hi-en
ray anaix8 q ki ye aachi ni lag rahi,0,semeval2020,hi-en
non-issu ko issu bananay ka hunar qaom ko achay se ata hai jin logon ka lum mein admiss na ho tarah ki cheezon,0,semeval2020,hi-en
jab u hendrix whi hate bro nigga give duck lip avi,0,semeval2020,hi-en
tere pass ab dusro ko congrat krne ke alawa kuch bacha v nhi chale pm bane,0,semeval2020,hi-en
need make â€œ said joke give someth ! ! ! samajhn walon k liy main nishanian hain,0,semeval2020,hi-en
serious think doin cool problem get solv ! ? well know judg,0,semeval2020,hi-en
aaj mujh bahut khusi huyi ki mera pahla loksabha ka vote mere lokpriya modi ji ko gya rahi batt vote,0,semeval2020,hi-en
nivedan ye h ki mere ghar jo ki mda moradabad sthit h iss laga hua peepal ka pedh h jo kafi bada ho,0,semeval2020,hi-en
nahi boycott kyu vicharo ki freedom sabko mili hai karn jo kar rahe hai desh apna fail,0,semeval2020,hi-en
bahut bahut badhai ho csc vle bhaiyo aap ki mehnat rang lai apn sir phir se apn matri,0,semeval2020,hi-en
ek nye bharat ke nirman ke atal stambh respect sh narend modi ji aapko dobara parchand bhumat,0,semeval2020,hi-en
jazak allah khuran famili inshallha,0,semeval2020,hi-en
rubika ji aaj kai dino se aap ki eftar ki pic dekhi us par kafi charcha hui aap ne sahi jawab diya,0,semeval2020,hi-en
20yearsofsooryavansham sir father big big fan jab 4-5 saal ke thee tub,0,semeval2020,hi-en
wlog jinhon vote diya hai unki bhi bhavnao ko smjhiy select outrag congress ki den hai koshish kijiyega,0,semeval2020,hi-en
mr jb kbhi tmare sath ya kisi jann wale k sath kuchh hoga na bhai fr pata chlega doubl dholki,0,semeval2020,hi-en
ur love u r lovez one side wala sunkr dukh hua,0,semeval2020,hi-en
g g jahan sy baramad kiya tha wo teri behn thi behn ko ni bhjna tha na dharni mn,0,semeval2020,hi-en
rafal jhoot ko lekar bahut uppar udan bharn ko socha pappu ne magar chunav kabiliyath aur vaad poo,0,semeval2020,hi-en
wrong good work sarfaraz par jeetega toh india hi,0,semeval2020,hi-en
thought got lessen cast religion polit wo n't work interest,0,semeval2020,hi-en
ps person hue think witch hunt one spout th,0,semeval2020,hi-en
bhaiya best luck today special transmiss hmari bohat sari duaen apki sath hen allaha pak apko bohat hi,0,semeval2020,hi-en
one liter one pakistani eid sa aik hfta phla cut krwaon ga eid tak set ho jain gay,0,semeval2020,hi-en
jai shree ram jai shree ram jai shree ram jai shree ra,0,semeval2020,hi-en
janta ko evm par pura bhrosa hai kyoki wo modi ji ke sath hai choro ka har ka darr hai liy unh evm par,0,semeval2020,hi-en
shat shat naman veersavarkar great son mother land sacrific life us aapk charnon,0,semeval2020,hi-en
omg jus realis jin could come eid omg eid mubarak jin,0,semeval2020,hi-en
bharat mata ki jai bahut bahut badhiyan narendermodiji ab aapko bharastachar ki jado ko mita kr des,0,semeval2020,hi-en
ye bhosdiwal ais ro rahe hain ki govt ke kehn pe sab chodk kal se spoken hindi ke class lagan wale ho hindiimposit,0,semeval2020,hi-en
ye bsdk instagram page wale bio mei founder ais likht hai jais bc appl googl founder,0,semeval2020,hi-en
good morn almighti papa ji plz bless & famili sewa sumiran parmarth k,0,semeval2020,hi-en
jb koi aapk liy kam krta h aapk liy 5sal din rat ek krta h aap pe vishva krta h aapka vishva jit ta h jis,0,semeval2020,hi-en
ram lala hum ayeng mandir wohi banayeng done earli possibl jai shri ram,0,semeval2020,hi-en
wth yaar larai khatam kro aur mujhi rt dou bus,0,semeval2020,hi-en
veri special spiritu day special benefit dure special day import jap,0,semeval2020,hi-en
mumbai ok mumbai mei ais hote rehta hei thank kind word good job,0,semeval2020,hi-en
sir dil se hardik subhkamnay aap desh ke zinda dil insan hai aap hamesha khush rahen yeh,0,semeval2020,hi-en
yehi congress ke problem hain desh ke lye nahi birodi parti ko haran ke,0,semeval2020,hi-en
sir ak saal pehal jab oneplus 6 aya tha tab usak sabs jyda giveway apn kiy,0,semeval2020,hi-en
tri pay littl tribut hero inspir col,0,semeval2020,hi-en
happi brother day advanc mah insan brother 's may msg papa bless u oll wid good health sewa simran nd parmarth,0,semeval2020,hi-en
happi birthday nikhil annayya,0,semeval2020,hi-en
8619715355 pnr book wait tatkal chart prepar ticket confirm get refund,0,semeval2020,hi-en
modiji proud u back pm pray work hard,0,semeval2020,hi-en
irani hamar desh main padh likh anpad aur gavar dundn se nahi milieng,0,semeval2020,hi-en
dl3063722615219 sir appli tatkal passport daughterag 5 mths 24may 24th passpor,0,semeval2020,hi-en
hannay make trademark great - rebel media sue hudson bay trade mark infring â€œ make canada great h,0,semeval2020,hi-en
chutiy ki pictur kaun dekhega act aati nahi ise accus crimin moron fan idiot farzi star,0,semeval2020,hi-en
wala babua mamta didi shock like idhr main bangladeshi aur rohangniya bhare ye sala jai shree ram koun,0,semeval2020,hi-en
sabka sath sabka vika ++ chander mahal ka diya inderpraht ke rajmahlo ko mismer kare ise happi good night,0,semeval2020,hi-en
nahi bjp evm se jiti hai log ralli aana nahi chaat vha ye log 9lakh vote mil gye kahi 10lakh,0,semeval2020,hi-en
pakistan ka worldcup acha aghaz imran khan ki hkomt ki tarh,0,semeval2020,hi-en
tum jais tuch log ye secular non secular ki baat krte hai lekin aisa hai kuch bhi nhi ye bc apni,0,semeval2020,hi-en
ink apn logo ne inh bardaasht karna band kar diya hai sab aayeng bjp ðÿ™‚ aur rav,0,semeval2020,hi-en
polic station ki noida extens bahut zaroorat hai chori aur loot ki vardaat bahut badh gayi hai,0,semeval2020,hi-en
jaab hindu muslim bjp nahi thi tab murkh gandu congress thi tab bhi,0,semeval2020,hi-en
worst servic tumhar log khana leke bhaag jate hain aur custom care wale sunt nahi kyu kholi hai,0,semeval2020,hi-en
kaam karo modi ji amit shah ji vote kaam karn ke liy diya hai shardasuman karn ke liy nahi may bhi bjp ka ek c,0,semeval2020,hi-en
dada aapka supersingerjunior ka perform dhaker taal ka perform bahut hi accha,0,semeval2020,hi-en
ekdum khtrnak trailer sir ji,0,semeval2020,hi-en
suna hia jo congress 70 saalo nahi kar paai wo modi ji ne 5 saal kar dikhaya berojgari modi hai,0,semeval2020,hi-en
bc ye dj mixer kiya hai jhaato ki chaumin harpic mix kart ho,0,semeval2020,hi-en
timida season7 season17 excit see boo red chair ! ! ! ! yayyyyyi ! ! ! ca n't wait,0,semeval2020,hi-en
iitbhu inko koi puchata nahi girn ke bad,0,semeval2020,hi-en
aisha chanda hun tad07 awari shahkar mar ki hoa,0,semeval2020,hi-en
khan abey 70 crore diy tab jaak tirpal aaya saari duniya mai bheek,0,semeval2020,hi-en
congr kabhi sach pr nahi chali sir ji serrf apna pait bhara h desh dero rag rag sa,0,semeval2020,hi-en
hahahahhahahahhaha 2011ma kiski govern thi jab world cup hari thi,0,semeval2020,hi-en
haier tu janab ka side bussi hai main busi famili ka nasha wala namak hai os ko protect k,0,semeval2020,hi-en
uth true plenti,0,semeval2020,hi-en
'm sad one best thing ever booo hooooo definit bring back catch,0,semeval2020,hi-en
matlab ab satta paksh par koi sawal nahi tum vipaksh bhi baithn k layak nahi,0,semeval2020,hi-en
bajpai sahab ab janta ko murkh banana asan nahi kyoki ab har hath social media aap galat tarik,0,semeval2020,hi-en
unlimit earn money roz dhan android app best earn app â india,0,semeval2020,hi-en
sabc1 sa za ca n't wait,0,semeval2020,hi-en
330-6 ko bolt hai apn pair pe kuladi marana toss jit kar bc feeld li overconfid l lag gay proteafir,0,semeval2020,hi-en
ab bolna mat kisin bola nahi tha,0,semeval2020,hi-en
studioz nhstudioz wish happybirthday happybirthdaypareshraw bollywood thursdaythrowback tbt th,0,semeval2020,hi-en
bahiskaar ho gaya tum logo ka bhi janta ne hi kiya ab tum 2034 tak underground,0,semeval2020,hi-en
ye log pahel toilet jate dhe 2014 modi sarkar ke aan ke bad ye log toilet se nikal kar nadi,0,semeval2020,hi-en
chikna madan dadar par bhagega india win world cup u agre,0,semeval2020,hi-en
v e nai yar like bandi ko itni pyar larki achi ni lagti kind guy like,0,semeval2020,hi-en
bro aj aps packag mall mila tha bro aps bhot pyaar karta ho apko apna bar bhai,0,semeval2020,hi-en
maa lanno pehl selfi bana lo ach ach top mai kyu k khelna tum logu ko aata ni na hi attack krna buzdil saal,0,semeval2020,hi-en
tu kutta hai imraan ki haddiyan khane wala pappu ke peech bhonkn wala tera unaka congress nhin utha,0,semeval2020,hi-en
ye kaisa majak hai mere mobil 2 pro march ke bad abhi tak koi updat aya hi nahi hai,0,semeval2020,hi-en
ma'am magar pakistan ke pm tou nahi aarah dekhega kaun phir tou modiji pakka marwadeg,0,semeval2020,hi-en
kind secculur nvr give attent indian love thougtpro,0,semeval2020,hi-en
heheh kept screenshoot got,0,semeval2020,hi-en
mayb mad ye sirf apn bap modi ko khush karn k lie rakta hai inki fat ti hongi namardo se,0,semeval2020,hi-en
beast ja bsdk dhoni ko tho khud dhoni fan bhi vote nahi dege ais halat hai dhoni ke modi bhi bole,0,semeval2020,hi-en
friend - bhai jcb aayi hai chalega khudai dekhn,0,semeval2020,hi-en
cold theek hua ya nahi agar nahi besan ka kuchh bana ke kha lo mera theek ho gya besan ka sheera [ ptla halwa ] pia,0,semeval2020,hi-en
ad kesari album best album year far,0,semeval2020,hi-en
beta pais kharch karna aasan hai magar kamana bahut mushkil yeh sala vivek oberoi ka idea kis ch ye ne diya tha,0,semeval2020,hi-en
bhai big fan old video till 2018 ... . bhai wapa aaja misss desi kurt p,0,semeval2020,hi-en
mishraji tu apna kar hum jais ko taisa sikh hue log hai ghanta bhi teri aukat,0,semeval2020,hi-en
â€œ nahi bol payi bas nahi bol payi mujh jitna pyaar tha uss uss kai jyada usko apn sapno se tha 6yearsofyjhd htt,0,semeval2020,hi-en
sharma4 congr ko hmesa ke liy ye dlal chainal par apn parwkta ko bhejna band kar de usk bad dekh ye,0,semeval2020,hi-en
btssm appar wembley guard staff make sure one around stadium cut possibl entri,0,semeval2020,hi-en
mansoor ali wah g mere mezban buqs journal aur bughz imran lham se apka intoha main apk,0,semeval2020,hi-en
abus nahi jootey parni chahyein ehsan nahi kar rahi qoam par paisa mil raha hy itni gherat hey aur ba,0,semeval2020,hi-en
modisarkar2 sir / mam solapur ke tilack chowk shapath vidhi apk channel ke madhyam se big lcd screen pe dekhya,0,semeval2020,hi-en
congratul get cabinet rank deserv sir man sheer talent ara ki aan baan shaan jai ho,0,semeval2020,hi-en
gazi dil diya gallan madrasa wale ne meri madad ki ye ba,0,semeval2020,hi-en
bc ko ulta chowk pe latka k bata ki chapal se marna chahiay,0,semeval2020,hi-en
opposit awam ko bewakoof smjhi bethi hay elect harnay k baad bhi aqal nahi ai yah,0,semeval2020,hi-en
reina sky â€œ wait anyth els good milan hope right decis taken mus,0,semeval2020,hi-en
twt yas babi u great sooooo fuck proud yall yall deserv world,0,semeval2020,hi-en
kais mess desi logic hote hain agar koi larka respect nahi de sakta becuz hez religiouz tou wo khud p,0,semeval2020,hi-en
sala koi mjh ko smjhta hi nh sab k lye meni kia kuj nh kia per jab meri bari ayi sala sabn apna muh pher lya,0,semeval2020,hi-en
yeh ghatna mumbai ki hai 3 senior doctor ne suicid karn ko majboor kar diya,0,semeval2020,hi-en
ramadan mubarak lgbtq + muslim world love bless,0,semeval2020,hi-en
bhat onc 'm support congress modi promis tht never happen - bring back b,0,semeval2020,hi-en
dhruv tyagi ko jant ho bs * k ek yadav ko mull ne mar diya mithai ke pese mangn pr,0,semeval2020,hi-en
sir ji also got,0,semeval2020,hi-en
pride proud captain 54 way kameez shalwar ko pyjama bolkay dint look coo,0,semeval2020,hi-en
wo bhi nai lega ab flop piddu girta ( girgit + kutta ) ko,0,semeval2020,hi-en
jii jo k peachi bolti ho tweet ko copi kr k last pic ki jaga ki pic laga,0,semeval2020,hi-en
yayyyyyi wait,0,semeval2020,hi-en
jo padhtey hain kitab woh ladhtey nahi pakdhnei walay kalam hath giribaan nahi pakdhtey ilm ko hasil kara dunia ko,0,semeval2020,hi-en
'm ordinari person 'm also right wish talent person happi birthday mentor,0,semeval2020,hi-en
wish happi birthday dear tum jiyo hajaro sal sal ke din ho ek hazar,0,semeval2020,hi-en
kuttey ka bhi shaukh farmaati hai bechar kuttey ko chor de rakkasa wo bechara mu se bhi kuch bol nahi p,0,semeval2020,hi-en
ok sorri n apn emot ko rokn ki zarrort nii hai gali dena h de skte hai mujh bura nii lgega u carion,0,semeval2020,hi-en
happi birthday bhai allah pak apko hmesha kuah rkhi may u live long,0,semeval2020,hi-en
better whole youtub lot imo issko bhi cancel kiya toh phir koun bachega bhai,0,semeval2020,hi-en
bahot khub yar good hi yah waki shandar hai best mutual fund app groww groww,0,semeval2020,hi-en
tho 10 saal may hospit ka nizam drust kyu nahi kia sharam tho athi nahi tumh keunk tera baap bh,0,semeval2020,hi-en
news paper aur news channel pe dikhan wale sabhi news sahi nahi hote special ii dor mai ham au,0,semeval2020,hi-en
jamal nasir1 dikh rha hai ab westindi bhi maar k chli jaa rhi hai paksitan ki team na hui heera mandi ho gyi hai,0,semeval2020,hi-en
bas zimbabw ki kami nahi khalni chahi ho sake uska bhi record tod ke ana-imran khan sarfarazkabhidhokhanahidega pakvwi,0,semeval2020,hi-en
find best deal offer product sold onlin build collect season get telegram alert -,0,semeval2020,hi-en
ye gyaan ka sagar jaa k un mullo ko jo apna naam badal kar hindu ldkiyo ko fasat hai,0,semeval2020,hi-en
koi kisi parti ka bhi samarthak ho lekin ham aisi partiyon ko jute ki nok pe raheng jo secular,0,semeval2020,hi-en
love twitter girlfriend wth shehnazmalik,0,semeval2020,hi-en
respect south mani frnds muh pe bolta hu bc nahi chahiy mujh ymuttarakhand tamil / kerela model fuck,0,semeval2020,hi-en
tums na ho paaya bhai tabhi waalo ko ye bolna pada hai tums na ho payega,0,semeval2020,hi-en
last 50 year se apki parti ne mulk ka socha hota na gurbat hoti aur na gareeb,0,semeval2020,hi-en
hafiz hayat k darbaar pr ask good food one last time,0,semeval2020,hi-en
im ki chatniii best one pudinay ki chatni dont fight,0,semeval2020,hi-en
adam misbahhhhh hurayyyyyyy larki agay world cup k medan dhuzzzzz dhuzzzzzzx dhuzzzzzzx,0,semeval2020,hi-en
kaafi acha hai point life ok pain n hurt accept learn,0,semeval2020,hi-en
love rest life laa rahsya nur assykeen,0,semeval2020,hi-en
urdu qadianio ka muslim se mila rhe ho khuda tumhen hidayat de kufar ki bad treen shakal qadiaaniyyat,0,semeval2020,hi-en
badhan hum berojgar hi lay sarkar hamari hi halat khrab even pass year 4 month pass documen,0,semeval2020,hi-en
sikh punjab respect great son mother india hutatma sardar beant singh ji hutatma sardar satwant singh,0,semeval2020,hi-en
without rohit akshay ki aukaat iss bhi pata hai 150cr baap ko bhuleg nhi ye log,0,semeval2020,hi-en
fav batsman fav fast bowler fav spin twin chahal - fav captain,0,semeval2020,hi-en
everyon â€œ love sincer,0,semeval2020,hi-en
kyaa think hai mam apki bahut aag jaog wish u,0,semeval2020,hi-en
chalo ye pakka yakin ho gaya ki 2024 bhi jitega modi hi adhyaksh hamar,0,semeval2020,hi-en
iss bar election2019 delhi ki seat aur amethi ki seat pr bjp jeet payi uska credit ind aur unk,0,semeval2020,hi-en
exact season old charm intact 4-5 episod ago pata nahi achch khaas show ki band kyun bajaa rah,0,semeval2020,hi-en
08 bohat e noic ho best frnd dsro ko understand krti ho best uh tweet tu lit hotin stay bless,0,semeval2020,hi-en
sa ka wais phela match rakh dia tha ny eng k sath bangladesh sy hota tou sab ek sath aram karti yeh point tabl mn,0,semeval2020,hi-en
mani shri pratap chandra sarangi ji ko kendra mein rajya mantri banakar modi ji ne samaj mein aarthik asamanta ko,0,semeval2020,hi-en
good show friend dialogu pathavi singh - launda serious hai fabul super excit,0,semeval2020,hi-en
love u sir humay aisa logo ki zarort ha k hamra dard punjab mahso karta ha sir qasam say ap,0,semeval2020,hi-en
fuck dem sucka ass post ... ! dont care,0,semeval2020,hi-en
haha ha kal wi kese bachog feel,0,semeval2020,hi-en
whi alway get dick pic even like dick wan na see titt pussi dick,0,semeval2020,hi-en
yar ghatiya admi ki khana kaaba pr mukam banadi lagao ko ulta kr k ka pichwara la,0,semeval2020,hi-en
patrag ek asman ko chhat ki tarah allah ne bichchaya hai uski uchai ko badhaya hai taki ham log aaram se,0,semeval2020,hi-en
hon pm narendra modi je encourag swach bharat mission india result posit impact part ind,0,semeval2020,hi-en
surya chhote bhai tejasvi aap bhut age tak jayo ge per aap ko apni hindi ko bahut improv karana ho ga kay,0,semeval2020,hi-en
languag word sweet jaan urdu,0,semeval2020,hi-en
aapko kyu etna mirchi lag rhi hai garibo ke masiha khud chara chor nikla aapk jais enk bas milian money nh,0,semeval2020,hi-en
sir ji janta ask one question whi tweet till,0,semeval2020,hi-en
tum saar neta chor ho nrend modi ho yaha lalu ho rahul gandhi sabhi chor ho yaha bass jo jita,0,semeval2020,hi-en
abe chutiya dhongi baba abhi hi ne janta teri gand mar di phir bhi bakchodi har rahe ho mc ch,0,semeval2020,hi-en
wese ye sound nahi h kabhi hamar ghar ki shaadi aao 2-3 din tak hame khud kam su,0,semeval2020,hi-en
allah pak jo jiskay bgair nai reh sakta usko uskay sath rakh ya tou kisi ki chahat dil main daal mat daal dy,0,semeval2020,hi-en
arrey chicha khud ganja maar reht ho media ke samn daaru pikar pahunch jate ho ranchi new shrab dukan ki,0,semeval2020,hi-en
sale dall tuje hindi modi najar ate likin ye paresan janta nahi ? ? ? sale bc dall sale chutiy bh,0,semeval2020,hi-en
u n bts shutup im emot gay love alk much evern yhe star cant compar,0,semeval2020,hi-en
hoon toh kya hua bjp join jo kiya hai baba jee ne ab toh ye ganga ji k trah pavitra ho gay,0,semeval2020,hi-en
hi radhika pleas dm us email id contact earliest - faraz,0,semeval2020,hi-en
dr last jumma beauti month ramadan â may allah accept dua'a ibadat forgiv us ameen pra,0,semeval2020,hi-en
best tik tok ever,0,semeval2020,hi-en
aapko bharat desh ke dobara pm bann par dher saari subhkaamnayein apka hriday se abhinandan,0,semeval2020,hi-en
dhol good day ahead,0,semeval2020,hi-en
becca reason grizz sam problem sam eden father choic ! ! ! ! reduc becca charact,0,semeval2020,hi-en
theuglypear better send eid mubarak note voic beti goongi,0,semeval2020,hi-en
west pakistan na sahi east pakistan ne tu wc ka pehla match lia worldcup2019,0,semeval2020,hi-en
singh13 ha hmne bhi suna aaj rafel chor ne shapath lia aur andhbhakt gulam bahut khush hain pagalchod chutiya tripathi,0,semeval2020,hi-en
saalaa chutiya kala jabaan le ker aaya hai jab dekho shikayat karta rehta hai jais ki khud k,0,semeval2020,hi-en
2015 -2018 phantom flop fitoor disast bar bar dakho flo,0,semeval2020,hi-en
yo found add two top liho drink order best one woo,0,semeval2020,hi-en
zaroori nhi hai insan ki kaafi age hai hee wo achi aur gahrii batein kar sakta hai age n't mat,0,semeval2020,hi-en
sarfarazahm massiv respect captain sarfraz wear nation dress world cup jeeto ya haaro per dil,0,semeval2020,hi-en
na hum pakistan ke na bangladesh ke na bharat ke hum pure biswa manab hai tum khud ko musalman keh,0,semeval2020,hi-en
astaghfirullah ramzan mein gandi batein nahi,0,semeval2020,hi-en
1. nicknam anna banana hannah montana pp ( ask kfnajdn ) anita,0,semeval2020,hi-en
ec kidar mar gya h ab ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? q bolti band h pr ? ? ?,0,semeval2020,hi-en
harami ko fir bhi lag raha hai wo bharat surakshit nahi hai,0,semeval2020,hi-en
idol / isko yaad dilad bc nhi kl phirs chutiyapa shuru krega woh,0,semeval2020,hi-en
viswasji jra ye bhi dekh lo pit kyo rhe hong jis trh k kunun bna rkhe usas polic,0,semeval2020,hi-en
look beauti weekend enjoy u n h n e sunshop suntan spraytan basetan bronz,0,semeval2020,hi-en
dear sir apk digit india ka sbi bank pundri kaithal ( haryana ) galat fayda utha rha hai mre savin,0,semeval2020,hi-en
nikita99 mum woke say utho beta 6 baj rahe hai say past 30 minut,0,semeval2020,hi-en
dear zafar shaib mine complain ki inho ne kha ap ki light hy status show ho rha hy fedar msla hoga,0,semeval2020,hi-en
16th * bc har teen saal muh utha ke pahuch jaat ho katora ke sath,0,semeval2020,hi-en
bc africa waal afghanistan se bhi haar sakt h ab toh saala first match 200 rs harwaa diy aaj 500 ab africa,0,semeval2020,hi-en
dvn kalank gross 50cr n't expect bad film nonetheless,0,semeval2020,hi-en
yaar say pucho agr khud banaya tou bakeri wala dabba kidr say aya aesi aurtein hoti hain jo larkoan ko gumra,0,semeval2020,hi-en
twitter pe bhejna bandh nahi hua congress spokesperson ka,0,semeval2020,hi-en
gadkari garhewa kakwan kanpur nagar ki road chaln kawil nahi kirpa kark road ke mar,0,semeval2020,hi-en
sweety0 berozgaar lark saath larki ki shaadi nhi karaog aur apni berozgaar beti ke liy govt job wala chiy sharam nhi,0,semeval2020,hi-en
gadkari utrakhand mae har post pae stay order kyu lagta hai sir ? ? ? utrahand ka youth barbadi ki,0,semeval2020,hi-en
sir ji apk jaisa bharat mata ka sapoot aj pm hai ye rashtra ki khush kismati h sir apn sahasi nir,0,semeval2020,hi-en
sara pakistan may kitni baji fast band hoti hia,0,semeval2020,hi-en
chalen shukr hai kesi larki ko tau pe crush nh,0,semeval2020,hi-en
tobah sirf bura ko chorn ka nam nahi hy balk bura ko chor kar neke ko apnana hy tahir ul qadri,0,semeval2020,hi-en
kyun ki ism desh k logo ki galti hai p ki nahi kyun ki jo ye kharab harkat sifr khadh hokar mobil record ka,0,semeval2020,hi-en
thank vijayakarnataka support thank vidyadaan program help studi affordabl,0,semeval2020,hi-en
aap face legal action,0,semeval2020,hi-en
behtareen kitab ko zaroor khariden hamari tameez aur tahzeeb ka ek hissa,0,semeval2020,hi-en
dda apk sathi manoj tiwari ji kya karn wale hain ye bhi bata dij,0,semeval2020,hi-en
karlo shadi aapko bhi yahi chahiy thi sidhi sadi simpl katrina world best super coupl love salkat,0,semeval2020,hi-en
khan pm khoti nasl k bach pakistani awaam ne awaaz buland ki hai jin k tax k paseoon se zartaj ki behan ne haram salari leni thi,0,semeval2020,hi-en
pta nhi bjp wale amitshah k samn kha v skte h ? ? ? boln ko muh khulta nhikhan ki himmat ram ji de,0,semeval2020,hi-en
q modi se hme koi dikkat nhi hme light gas swach bharat missio,0,semeval2020,hi-en
hahahahaha ni bhaiii dr k smj ni aan wala h ye,0,semeval2020,hi-en
srkday birthday look jaaneman 's birthday deserv silk happybirthdayshahrukhkhan,0,semeval2020,hi-en
alvida jumma mubaarak last week amaz month best month whole year miss lik,0,semeval2020,hi-en
old person absolut defeat 4 day budapest bender wait get home home bed tomorrow heheheh,0,semeval2020,hi-en
ye parti tv debat kark bakwaa issu lekar nahi bani thi gupta baabu bjp ko aap jais patarkaro ne,0,semeval2020,hi-en
apn desh ke kapd pehenna kab se etiquett ke ho gaya lolz,0,semeval2020,hi-en
iron man n't worri ab ye bakra pareshan nahi karega u r arm,0,semeval2020,hi-en
share birthday date 29th may & mine 29th jan wish v,0,semeval2020,hi-en
ratia wo atmraksha ki baat kr rha aur lund ka baal ak47 aur hin,0,semeval2020,hi-en
phir aat hain sarcasm vaal fan mazak smjh ni ata loool inki g marlo sarcast hokr inh koi problem nahi,0,semeval2020,hi-en
electron media ka boycott kariy koi bhi opposit parti ka spokeperson tv par nahi jayega jab,0,semeval2020,hi-en
tu bahut naa samajh hindu sare ek jais nahi asa ram ram raheem ke bahut hinduon ne sam,0,semeval2020,hi-en
badhai ho - congratul bharat mata ki jai,0,semeval2020,hi-en
chanda great alreadi celeb,0,semeval2020,hi-en
giveaway time follow chanc win stream deck xl winner pick friday,0,semeval2020,hi-en
koi bhi muslim iska virodh karn nhi aaya kyunki sabhi muslimo ke man hinduon ke prati yahi soch hai,0,semeval2020,hi-en
kuchh pakka hal nahi ye modi ke brabar ka presid doondo rahul nahi chlega war,0,semeval2020,hi-en
