uid,text,label,split
20856,sharma4 bhajpa ki dalal nhi bhakt hote hain dalal chamch khongress bhare pade,0.0,val
28785,one side love wh bhi 3 time love letter khbi nhe lkha ? ? 😂😂😂,1.0,val
3796,sir jab apko esa bolna tha aap congress join krte jay shri ra,1.0,val
15726,dungeon master bhagat uss chutiy ke pass bhi humour hai keiya btw modi aur hindu ko gaa,0.0,val
39013,k9 aaj tak bhi inko apn us kiy pe sharam nahi ab ye bhakti aur bhi lopt ho kar kichad,1.0,val
33859,congratul expect good budget u u think like common man / women wa,2.0,val
11657,nazariya ek rakhiy har baar rakshak par h,1.0,val
15992,india heartiest congratul sir india deserv best nice time sir 👏🙏,2.0,val
26031,baap baap hota hai chahey chor q na ho aur kesi yaad na aey ye wohi baap hai jo apni chief,1.0,val
28272,jao guess happi 'm sorri still call trust,1.0,val
14492,satik jawab kuchh logo ko lagta hai ki wo islam ke thekedar hai khud ke gireban nahi zaankt,1.0,val
5715,duniya ki sari khushi ek taraf padosiyon k harn ki khushi ek taraf 🤣🤣🤣🤣 wehavewewil pakvwi wivpak cwc19,1.0,val
32381,hi sir today book one ticket notic one embarrass thing button book,0.0,val
20293,qamar56 apko pak studi tough lgti ha mam say tyari kar ly,2.0,val
11016,congratul pm modi ji aap ko pura das agla 50 sal tak pm dakhna chata hai congratul sir,2.0,val
15755,gazi waahhhhhhhhhhhhhhhhhhhhhhhhhhh miya aapki roohani aur aasmani taleem ka poori duniya koi muqabl,2.0,val
32473,subah yeah r live terribl time may god keep everyon safe predat,1.0,val
43139,nation nation ag baar apkibhasha mei musalman mind bhi rig ho jaegiaur v,1.0,val
30794,evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat,1.0,val
2580,tailor ki maa ki ankh abbu apni suit ka size dy k aya tha kanjr ne mera bhi meri abbu k size ka seeee diyaa,0.0,val
34923,tyagi happi birthday aditi tyagi bhagvan se prathna karta hu ke apka khudka channel khul jay aur pura din,2.0,val
33287,cosmetolog job might great fit click link bio see hair stylist ulta beauti tulsa ok,1.0,val
41827,👍 kudiy ni video song feat aparshakti khurana & sargun mehta neeti mohan new song 2019,1.0,val
13989,ab jab congress ka koi spokeperson debat main nahi aayega trp milegi nahi,0.0,val
12538,yadav,1.0,val
15689,pakpass ye jo bakwa galiyan tujh tere jahil maa babu ne sikhayi us ko,0.0,val
16385,kdiamond [ eng sub ] full insight bang shi bhuk pd bts & product one best insight documentari bts & bi,2.0,val
42369,buzz world cup time iss zyada attend ipl hoti h,1.0,val
1553,mohad ham log ko koe dukh nhi hay tumko hay pakistan ja 🤨🤨🤨🤨🤨🤨🤨🤨,1.0,val
24645,muhammadpti aap ki bat taik mager waqat jab pakistan har taraf sy sazish ka samna hay humain nation recon,1.0,val
23,care bohot jyada care courier wale bsdk ke sign bhi khud hi krlete h mera,0.0,val
14439,bharat apki news ki present bahut hi poor hai news ko ais bolt hai ki irrit hoti hai au,0.0,val
27782,niki shame sachhi object journal ki tou maut hi ho gayi hai,1.0,val
37153,sunris yoon eun hye gosh still love,2.0,val
16353,offl wish rock box offic bro ngk,2.0,val
14218,mshra chhori kara yaar vais english languag kisi ne thopa nahi hai ye aapk,2.0,val
41252,congress ne apn parwakta ko bhejna band kar diya hai dalal modi media ab kuch seekh lo,0.0,val
10805,whi singl peopl think god busi write best love stori yeh khudk manki tasal,1.0,val
16343,namooney vanshavaad ka matlab ye nahi ki kisikey bachhon ko mauka naa miley vanshavaad wo hota hai,1.0,val
15898,congratul sir aasha h ab aap capf jism crpf b aati jisn aapk kahe anusar bengal aapki,2.0,val
1808,saheb mainpuri aur shikohabad ke beech ki 40 km ki sadak ko 1 sal ho gya aur abhi bhi nhi,1.0,val
797,sir mere / c se 22/04/2019 ko rs1180 /= deduct ho gaya hai kekin branch offic kahta ki mai nahi janta ki k,1.0,val
13883,local elect bjp evm badal nahi shakti hai jab sabs,2.0,val
9138,aisa sabhi nahi kreng jo dikhta hai oh sahi nahi jo sahi hai oh aap ko dikhai nahi de rha hai lif,1.0,val
19180,mt kr jyada bk bk ydi bhart srkar hm yuvao ko 12 hour de de pura pakistan hmare kdmo hoga abki bar,0.0,val
9769,icc ko walon ko waqt se pehl hi kisi ne bata dia tha wahab riaz wc khele ga 😉😉😉😉,1.0,val
11924,lag ja gale ki phir ye hasin raat ho na ho shayad phir janam mein mulakat ho na ho r,1.0,val
36358,bjp sharkar hone ke bad bhi,1.0,val
9916,jai bheem great news 4 bahujan kumbkarnaa becoz dis happen de kick start art,2.0,val
30972,yup rememb social studi bacchan lol indian emigr day chang,1.0,val
26592,bts boy kill wembley stadium tonight proud 💓💓💓 btsatwembley,2.0,val
747,sai institut manimajra chandigarh best place learn free comput cours pmkvi pradhan mantri kausha,1.0,val
22844,u n't releaa beauti song heegedoora 99movi sung shreya ghoshal streami,1.0,val
10367,kaltum islam best religion ❤,2.0,val
29811,mj77 haha sach mein jhand life hai yar 😂🤦 haha iam readi want work day 😂,0.0,val
20174,indian prime minist narendra modi ji ko sapath lene par bahut bahut badhai,2.0,val
15092,caralho eu nunca fiz uma janta completa da í ontem que eu esforcei pra fazer tudo e tava orgulhosa da í chega hoje,1.0,val
462,world cup mein mard nahi khusr gae hein jo larna nahi twitter per k sath talian bajana jaant hein,0.0,val
21035,nahi woh samjhtay houngay fail hokay ya char kay chakar may deport hokay agaya hai,1.0,val
20866,5 saal tak ab yahi dekhna hai mahngai rozgaar gdp ki koi baat nahi karega hin,1.0,val
8772,chor jumla bazz sob bjp rss bojrong dol,0.0,val
21191,link ‘ peopl debat ndtv modi inclus pitch sabka sath sabka vika sabka vishwa modi-2,2.0,val
26053,happi birthday love nikhil 💏💏 god bless cuttipai 💑💑😍😍😘😘💖💖💙💙,2.0,val
2042,567 jahan kch ach log hotey hain wahan burey log bhi hotey hain kch logo ka apna imaan mehfooz ho na ho,2.0,val
30639,abe kuch sharm karo tumhr jais baklol ke hisab se secur naam ki kou chiz hi nahi hai,0.0,val
61,shah8 bhadv ye photo elect se pehl ki jyada gyan mat baat,0.0,val
2186,kya kahun tumhar baray tu meri jaan hr vheez mein haath agi hai 😏 love namjoon-i,2.0,val
6322,mayn jata hee sirf outlet mall hoon maheen kya aap raideeee hayn,1.0,val
2991,itni problem hai de kyu nhi deta jiya ko talakh well know jiya ka behaviour kisa hai ti kisn bola iss,0.0,val
34152,everi pain feel dunya reward akhirah,1.0,val
1031,na pehl tu apna photo dp rak phir bark kar kutt ki tarah chal bhag yaha bandhar kahika,0.0,val
16397,lagta hai gautam bhi secular various ne kaat khya hai ye jyeda din bjp tik nahi payega savitri ba,1.0,val
31281,happi birthday sir aapn hame bahot hasaya aur bahot hi achi achi film di issi tar,2.0,val
24581,wtf u didnt like raagi mudd ? ... .. u reallli cant get anyth better ami part world,0.0,val
19246,hamar desh ke manybar pm modi ji aap ko aapar jeet ki bhut bhut shubkamnay aap se 1 request h ki pm,2.0,val
11956,tiwari7 simpli beauti yaar god bless 😊😊😊,2.0,val
15986,delhi polic tere bap ki nahi hai ki jais tu bolega wo kam kr,0.0,val
20209,qamarbajwa beghairat iss beghairat nawazsharif k againat jit bhi khud bnayi thi iss beghaira,1.0,val
38178,insaan se koi matlab nahi ijjat badhti rahe metro ki jo khara nahi reh paata sheet hai nahi nic,2.0,val
29944,sachi ni pta wo knsi maa bappp hain jo bachon ki esi batein b man lyti 😭,1.0,val
5082,happi birthday apurva paithan 🥳🎂🎉🌈 – celebr birthday juhu chaupati mumbai,2.0,val
3461,giriftari di ni hai kutti wali halat banai thi pak armi nai es ghaddar dawar ki,2.0,val
13510,mufazz sumaya aimim mr,1.0,val
2265,realli mad behav child mamata haram nahi rahana chahati hai nanga bhagna chahati hai,0.0,val
7354,chaubey ji prerna tumn meri komo ko mara hain main tumeh nahi chodungi wth 🙄 chaubey mohini everi,1.0,val
24621,best joke year look like andhon mein kana raja,1.0,val
14202,bhai g kia movi bnai ey angrej lahori punjabi love lahor,2.0,val
28033,arvind kejriw wo hai jo baccho ki jhuti kasam khay kursi ke liy baccho ko bhi nahi baksa rajniti ki ak wo ha,0.0,val
15743,ab kitna din muft main khaog kabhi socha hai gandhi famili ke bina tera kiya hoga,1.0,val
28523,cute u good look b love peopl love laugh n smile love everyon hot itta pyaar mer,2.0,val
26467,bilkul galat decis aaj k time koi ralli nahi jata balki parti spokesperson ko tv pe sunt hain ba,1.0,val
16243,shame zaidi bara sensibl journalist khud ko portray krta tha tu b lafafi nikla,0.0,val
27452,zafar riyaz ye inki baap ki okat h jo aaj nelson gawal mandela bna hoa h,0.0,val
32368,paschim bengal mein asansol ko v dholera ke jaisa smart citi banaiy modi ji mujh aps aur apk n,1.0,val
18847,awe man appreci shorti alreadi know rock real alway 💯 still go liq,2.0,val
43629,sorri say aap kabhi bhi corrupt band kar hi nhi payeng agr karn,0.0,val
2670,sharma4 evm dhand ho sakti hbut etn bade level pe nahi congress ko agar vote lene h andar hi,0.0,val
26762,pratap santa court ( sad ) bachpan mein agar maa ki baat suni hoti aaj ye din nahi dekhna padta judg kya,1.0,val
21001,shah191 aay padhar hamar aagan ! ! ! itni garmi app itn logo k sath ! ! ! nice see ahmadabad,1.0,val
26397,loveyou ty alway ps hindo ako mkmove sa post ni lanc hahahah gelanceatgr,1.0,val
17679,ifb kyun den woh kisi ko jawab jab kia hi kuch nahi tou issu highlight karn ka faida,1.0,val
31727,janna mess shit n't mess lmao,1.0,val
7077,omer muhammadpti ye jo sohni dharti hain,2.0,val
13282,salar baitanai siab shetaan sift,1.0,val
18739,[ kaleem051986 ] sing main hoon hero tera p balasubrahmanyam & lata mangeshkar incred voic,2.0,val
23907,wow man rli cool ´ ),1.0,val
39172,excit welcom back well 100 alumni weekend annual alumni reunion alumni alreadi,2.0,val
12959,soniya dhoort ladi hai ye vakt mazak karn ka nahi balki shaq karn ka hai,0.0,val
35841,india k muslmaan shayd hi ye chutiyon wali harkatein kareng ye saal pakistaniegyptqataraur moro,0.0,val
23963,surya well leader got bless approx 7 31 cr peopl,2.0,val
42829,ar ha yeah hmara person matter ha tm sale porkion ko iss kya tmhari tarah nhi ha hm log ki koi,1.0,val
44587,chamch tum 72000 de rahe tha phir bhi tum logo ko laat maarkar bhaga diya gaya ab sharam,0.0,val
19307,love gurren lagan yoko favorit ! ! ! sexi sexycosplay sellingnud buyingnud sugarbabi,2.0,val
26705,women power smriti irani ko dher saari subhkamnay proud u mam hargharmodi ✌️✌️✌️✌️,1.0,val
31323,mukesh162 need leav aap go kapil mishra / kumar vishwa,1.0,val
29863,abhi toh oath liya v nahi media ke sath peac ka v agenda 2024 shuru ho gaya hai,1.0,val
17408,hitman 2003 ek ek match dil se dekh tha final ke bad ek hafta sadm tha usk bad waisa thrill ni aaya,1.0,val
7338,salari aagaya baa ab super30 ka aur ek poster aa jay 2 day super30 trailer 😍 dream come true 🙈,1.0,val
32527,ab sudhar kr lo parti yrr ya fir desh ko congress mukt hi kroge desh dono ko like nhi krta,0.0,val
15064,sham tum logo ke media ne tums koi sasta nasha karwaya hai pakka q ke pehl ji,0.0,val
28597,grate true friendship hope birthday amaz best friend onak onak valo taki,2.0,val
19262,behen ke lode pakistan ke dalal chup kark bheth chud gya na abi tu lok sabha ke elect,0.0,val
44954,1 aa hm veri good news india bad news jehadi maoist & tukdetukdegang . # shariabolshevik,2.0,val
35444,arjun ram ji mere ganv bajju ne aapki jeet k liy,2.0,val
41134,sir ji kissan aap logo ki nhi unko muft ki khane ki adat nhi kisaan khud kar ke kha leta un,1.0,val
30765,ye nishant kaun hai samjh nahi aata ye kiski side say bol rha hai sala bada resourc hai everyday kisi n kis,1.0,val
16127,kesa feel hota jb 4 saal apk birthday final main guzar jae ... ?,1.0,val
28669,na kr qasam se kind hate u ... 😕,0.0,val
28463,best draw seen thank u guy 🙏🙏 zafar kalank,2.0,val
26043,sr shwetamohan yes promis record shwetamohan,1.0,val
3904,final devi ahilya bai holkar airport becam first intern airport madhya pradesh alway seem im,0.0,val
22189,allah pak os k dil ka darwaza kbi nai krta jo sb k lyhe ach ehsa aor dua dil rkhta ho aajzi,2.0,val
27871,hakikat andhra ke natizo ne hi bata di thi vaha bjp nahi thi isliy jagan ke bhag khul gay n,0.0,val
24628,chikara king without kingdom lakin aaj mota bhai ne unko mantri bna kar kingdom de diya hai ab bas ch,1.0,val
5712,arey hamza bhai hugest fan u r legend pyarey afzal mann mail moula jutt love mu,2.0,val
39566,í sey skyr alway good idea 😍 especi friday 😋 p - í sey skyr high protein natur fat-fre smooth,1.0,val
27557,chokidar kal bhi chor tha aaj bhi chor aur kal bhi chor hi rahega bol ye feku hack kar ke aa gaya,0.0,val
895,ez1403 ja na pakistani 🐖 pig + dukkar + kutta + suvar ki mix aulad 😂😂😝😝😆😆😛😛🤣🤣😖😖😆😆😆,0.0,val
22493,modi ko jitk liy badhai ho aapko pure india ko biji var aavi gaya fakafeki n,2.0,val
15113,isk kaan bjlp k leaderon k bhdkau bhashan nahi ghuseng kyuki sar se payr tak gulami aur chaploosi la,0.0,val
27771,tera kutti gadaar baap pori harami famili ko public k pesay pe world tour karwata raha salo sharam,0.0,val
7971,dogl ko kabhi bhi bjp samil nahi karna chahiy wais bjp khuda hi samajhadar haiisn gujrat el,2.0,val
39855,“ say love rain use umbrella walk say love sun seek shelter,1.0,val
8641,pak 🇵🇰 watan ka na koi kch bigar saka hai na koi bigar pay ga shb ko na hi k,0.0,val
12032,& happi anniversari guy may allah keep love lubric halal susten,2.0,val
40016,great match engvsa let 's see cricketkacrown kiska hota hai,2.0,val
31726,best team pakistan tum jeeto ya haaroo sunoo chajj say aur chajj ki team say haarna,2.0,val
42826,ji congratul kuch karega india tabhi badhega india jai sree ram,2.0,val
19178,sorri sir total disagre u sir desh sare bevkoof nahi ho sekt take design majo,0.0,val
30389,bharat naam hi kafi hai hit hone k liy uspar hai toh gurante hai super hot ki ky,2.0,val
32303,zinda hoon main tujhm tujhm rahoonga zinda tod ke sab zanjeer main azad parinda n ka barsat hona c,1.0,val
15863,congratul jay narayan mishra ji nauri nayak ji nitesh ganga deb ji wonder victori jay maa sam,2.0,val
16275,unnao jais pahl koi ghatna hoti nahi thi pahlt samajwadi neta khud kart kand ab sab ghu,1.0,val
41541,phile 670 uh oldi goldi frnd 🌸 uh gem 💎 life hmesha khush raho ❤️ cutest loyal person ever 💯 hmne kafi acha,2.0,val
24437,pm sir ki sanskar-shala desh-videsh bharat aur bhartiyon ka parcham fahranewal pm sir ka abhutpurva sandesh,1.0,val
23482,dub kar mar jana chaiy apko kya halat bana di apn congress ki abhi bhi wakt aap parti se ist,0.0,val
43067,ui allow insult pleas 😂 thank uch,0.0,val
35238,r wd uh sir matter whatev difficulti way face em pakistan zindabaad ❤️❤️,2.0,val
18834,yeh desh ke garh matri hi nahi gaddaro ke kaal bhi hai kaam bol kar jayda kaam kart karn viswash kart hai apn,1.0,val
19890,dall jab bjp 1 bhi muslim mp nahi loksabha se bahar se lay kya ab 8 candid sab har g,1.0,val
11801,chutiya fake video h ya footbal ka match dekh rahe hnn log pr andhya n k dikh,0.0,val
17661,kuyki ye ballot paper se hua isliy jeet hui warna evm baba ne 23 may ko kamal dikhaya tha bjp ke liy,0.0,val
14079,namo hame aap par garv hai ki koi aaya dhara pe jisn bharat maa ke sapooto ki kurbani,2.0,val
37504,😂😂😂 facebook post 😂😂😂😂 chutiy mai bhi fake news faila du ki imran khan ne ter,0.0,val
2538,aay padhar hamar aagan ... ! ! ! itni garmi app itn logo k sath ... ! ! ! nice see ahmadab,1.0,val
28958,ye desh ka ab kya hoga yaha koi emmandar nahi h,0.0,val
15254,srk4life tune india ko final may nahi daala 😂🤣😤🙊,1.0,val
32071,hun zong ka hy phr ye zong k slogan ki tarah new dream hi rahega yara ... ... 😂😂,1.0,val
34436,diya kumari dil se aan wali fir se ji fir se aan wale dils rajsamnd // tco / y0zctqis8q,2.0,val
23825,ye pass se kharida kutta h varna jis parti ka chif hindu dharm ko kalpnik khe man,0.0,val
22212,modi agar danger hain bhosdi k 57 dallah miya ke countri bane huy hain vahi nikal jao nahi,0.0,val
24943,hmm sbhi ko apk netrattv ki jaroort hai ji apki soch apk swabhav ki koi jod nhi ap desh k yuvao,2.0,val
10292,mamta didi joor joor se aur maan se pukaro jai shri ram jai shri ram sare paap dhul jate hai au,2.0,val
26327,mazz ko nahi kar saktey beg borrow steal – mazz ko kartey hain sirf feel icecreamkashortform cream bell bon,1.0,val
28660,pro tip enabl automat secur updat known-vulner open sourc depend github repo,1.0,val
29629,nawaz choor ko q k us na sara pasa chora kr bahir la gya aj pakistan main bacho ka koi acha hospit nahi hai sala ganja,0.0,val
4740,sala sikk ka ek hi pehlu dikhati media sala sadhvi ko kisn vote diya usk barem kyu ku6 nahi k,2.0,val
24458,hamar desh jab rojgar hai hi nahi bibhago recruit nahi hai ye bara bara univers paper ka deg,1.0,val
34254,uwu say ( oooo wooo ) even tho know facial express ahaa lol xd uwu,1.0,val
2467,total understand usual pretti done sona well know,1.0,val
21801,scindia 🙏🙏 k p yadav jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindaba,2.0,val
32930,new karachi kelectr waloo ki badmashi 5 ganti se bejli gaib lanat ho ppp govern pr,0.0,val
2819,rathe rathe think modi ji ko aap jese intellig ppl se puchn chahai tha right,1.0,val
40558,fadnavi kyu bey harami ki aulad jab tu hamar pm modiji ko gandi galli deta hai tho hame bhi,1.0,val
26339,rahul - tum sabn mere comedi show se kitna kamaya btao ( sonia - ab mere chhore ka kya hoga ),1.0,val
1246,gautam aap bohot hi ach avam yogya insan hai mai aap ko like bhi bohot karta hu par aap ke dwara ai,2.0,val
28232,sabhi ko bahut bahut badhaiyan modi ji ki leadership sab achha hi hoga indian proud,2.0,val
27277,krishna kejri ka invit photo shop karlo khud k naam pe kejru toh thappad khaana hai vo vaha laga rahega,0.0,val
6277,final chang cowkidaar jaisa bhi imandaar hey,2.0,val
32683,thank much viki one best birthday wish ever receiv love,2.0,val
31243,! ! 🇵🇰 best sir 54 team ! ! ❤️ support till last ! ! 💞,2.0,val
23953,one bhakt live london heart india alway remain,1.0,val
7901,aur dharn pe mein teri choti baji ko choda tha captain safdar ke sale,0.0,val
13770,hate ka level kamr tak pahunch chuka hai 😂😂🤣🤣🤣,0.0,val
21043,sabs chutia jaisa 54 baitha h aisa lag rha h ki koi uss pakistan ka loan repay karn bol rha h,0.0,val
20935,jai hind mahan purush shree narendra modi ji ko vijay hone ki hardik subhkamnay ye sabit ho gya ki jo desh k l,2.0,val
15710,qahar qayamat toot padti whatsapp group bhi kaanphosi bc stupid peopl,0.0,val
33618,happi birthday wullnp n allah 's khair 😍😍🎊🎀🎁,2.0,val
8839,sattar masha allah yeh banda sacha karkon hy bht mehnti hay masha allah jis trh parti k liy wrk kar raha hy,2.0,val
7853,rizvi right mm hindu muslim yeh lougoka dukan hein,1.0,val
16862,murad saeed ye bandar pta nai khud ko kia smjh betha hai na iski shakal na zra c bhi aqal sirf kutt,0.0,val
8502,sawian halwa puri lot channa chaat guest home eat regular cereal,2.0,val
6191,bayi love much 😘😘💚💚💚 khuch,1.0,val
17421,kya koi dunya mazloom ki pukar sunn wala sharam ani chahiy muslim netao ko jo bjp ki goad,0.0,val
4191,jai bangala jai hind khub kahe par ram toh hamr rome rome hai ant mei jai shri ram jarur kah,0.0,val
23090,dme cw ald besharmi ke sath gate theek nahi hua hope peopl wi,1.0,val
25679,han behen unh aur koi kam nahi hai bs ab baith k twitter pr account suspend krwaeng .. ! !,1.0,val
23401,kal tere majhab ka ek dr sri lanka mai arresat hua 4000 aurto ki bachhedani nikal dee islam ki khi,0.0,val
40749,aap nay jo apni bate ka rista daa na tha na humay chahey nahi jasa namak haram hai wasay tari bate ho gee 😂😂,1.0,val
16847,mananiy sinha ji hame ab bhi vishwa hai ki aaj aap ko mananiy naredra modi ji aap ke vika karyo ka,2.0,val
20052,nhi randi ka baccha teri team afghanistan west indi sabs haregi hhahhahha 🤣🤣 teri,0.0,val
41634,happi birthday sister ji saint dr msg insan ji bless max sewa simran parmarth,2.0,val
6602,thore heart congratul sir one support jaipur kunda need help last one year co,1.0,val
33238,mean someth fight,1.0,val
1871,jio ki wajah see log ki waat lgi padi hai choro ab apna profit custom ka paisa chura k nikal rhe ho ghatiya,0.0,val
8050,yeh deshki janta ka samn choor chowkid ec gudi media ka porda fash hua hein,0.0,val
22548,taseer kash bap ki iss 75 birthday pr iss buzarg insan ko jo bazhair mali lag raha ko b,2.0,val
24468,tum 1963 se le ker aaj takk ye raaz apni g main chuppa k kaon bethay thaay teri aaj hi kabz k,0.0,val
21964,jo parti 0 run pe all-out ho gay aaj vo gyan de rahe hai pahel 0 pe karo kiuki bjp 1,0.0,val
15672,agar cm banaya hota pilot ko aur agar pilot defens polit nahi karega congress jitegi minor ko,2.0,val
19272,shakti success turn three complet year 's congratul best crew best team best show best jodi,2.0,val
1185,one india sabka saath sabka vika sabka visva,2.0,val
40618,good morn mere sohn satguru ji thank everyth 🙏🙏 miss much sohn satguru,2.0,val
23584,sweet thank soo much awaaz ghai,2.0,val
39382,ji agar mamta didi ko takleef bhi ho jaishriram kahn se iska matlab ye nahi ki wo 'm logo ki ja,1.0,val
7078,modi ji aapn rajput k liy kuch kiya ni kad jrur chota kiya hai sayd aap bhul gye haia jb aap pm umidwar b,0.0,val
20594,7 bad 7 day eh mate x ⚽️🏆🏆,2.0,val
21547,modi ji aapko hardik subhkamnay aapki jeet per per ab aapk samn bohot badi chunoti hai desh ko,2.0,val
16303,best girl friend sad ahaa sexi 😩,2.0,val
24499,surya aap ko prachand jeet ki bahot2 badhai saato seat modi ko delhi northwest metro station per aap ke,2.0,val
8549,bhosdi ke fake news dalta h teri amma ka statment dekh usn kya bola h ki tu uski jhuti pic use krke jhut faila rha,0.0,val
44572,lea mind game astray see long gooby hooray,2.0,val
7597,nation ye kutta bhi bahut bhonkta tha fir ekdin patel ji ne kaan kuch kaha ni,0.0,val
16142,thank vidyaji mujh itna special feel karwan ke liy kash pado ki auntiyaan bhi aisa sochti dhun badal ke toh,2.0,val
43755,sanam sanam g ham chod ne balo se nhi ha apn yadavo ko samjhay dimpl yadav ko kaisa dho,1.0,val
16892,happi,2.0,val
13403,madam aj ke yuwa ne jab pakoda taln wali sarkar ko chuna hai tarah ki cheezen hongi hi,0.0,val
13250,part1-vot ke din kitn hain chan bhar bhi nahi jo jina parega wohi jindagi age badht hue peech chaln lagi,1.0,val
28311,aajadi miln hi nahi di subash ko dhokha deker transfer power le liya see video,0.0,val
26729,aap ko jit kliy bahut bahut subhkamnay sir aap mera request hai ki sarkar biotechn,2.0,val
36126,engin allama iqbal nay aik khwab dekha tha jo pakistan ke wujood ka sabab bana,1.0,val
16255,hello guy geet & first tiktok video hope like ❤,2.0,val
17601,bad note haha,0.0,val
19258,nitish ne hi rss bjp ko bihar aag badhn diya varna laloo ji ke ti,1.0,val
7841,fir chutiya sala 9th fail bolega evm hack ho gayi,0.0,val
22414,may nation 's holi-one-day calend today belong sent half happi happ,2.0,val
22235,pm modi ji keval ek achh pradhaan sewak hi nahi balki ek bahut achh trainer bhi hai unhon apn iss dusar term,2.0,val
4859,congratul modi ji mai aap request karta hu ki ghazipur ke manoj sinha ji ko aap bhuliyega,1.0,val
24542,happi birthday enjoy ur day bitch cheer laag libr u pakain ka naman dyan sa first,2.0,val
24769,sir mera naam anand ram hai mai bahut karj dubaa ho mujh 100000 rs ki bahut jarurt hai mera acco,1.0,val
22036,also thank 10k follow never follow alway guy happi might,2.0,val
42939,bjp leader vishwa sarang bhopal tabaadla udyog congress ki sarkar mein phal raha hai vidhayak vyapar ke kend,1.0,val
13201,proud among futur leader pakistan,2.0,val
28508,chutney ke cheeton ka haathiyon par hamla wah wah,1.0,val
29852,thesss tari maa ke chuth gando harami mother chod bhosrien k,0.0,val
26145,seem taught three line rahul gandhi - yeh vichardhara ki ladai hai karyakartaon ne bahut kaam kiya,1.0,val
28563,666 best cousin ❤️ best frnd 🖤 sb se ziada smjhne walin 🌸❤️ mood changer 🌟 motiv 🌸🖤💥 bohat acha likhti ho,2.0,val
22713,aann anww u cute littl star 😍,2.0,val
31681,princez pk ko koi btay mrd kbi roti nhi brave man,1.0,val
16086,abe hijd ke jane sale pahl angreji likhna sahi se seekh le fir doosro ko haraana saal 4…,0.0,val
31303,shyd tere ko iss baar ek toh mil hi jaayega shetti ka strong zone - mumbai / gujarat circuit ak ka,1.0,val
22296,bjp assam jindabad modi ji jindabad sanow ji jindabad hindustan jindabad jai aai axom,2.0,val
28182,godi media rss bjp ke hisab keraedar exampl sanaullah 30+ year desh ki sewa ki aj woh gaddar,0.0,val
34296,aho bhagi hamar jo ap varanshi pm padhar modi ji love admir work also love second nation father,2.0,val
41054,itna match harni ka dukh ni hua jitna logon ki batain sun kr ho rha hi team k bari mn pakistan ki team hum bhi utn,1.0,val
41417,salman belt like swine suvar tarah maroonga mrin beekh mat maang roh mat,0.0,val
529,hai sabs super modi hai sabs uper modi deshkagauravmodi modiaagaya namo modireturn,1.0,val
42512,awaam vote theak dati h jub wo vote la leti faisli galt krti hain unki niyaat khrab hoo jati 😉😉😉,0.0,val
2993,mom call spongebob wo dhokla life never,1.0,val
30417,jab se cabl siystem lagha hamra transfamir 3sri bar jal gaya aur hum khud banwatey hein sir bil bi datey afso,1.0,val
14809,go back manirul islam sir manirul islam ko bjp maat lijiy vote ke pehl yeh bahut hindu ko mar,0.0,val
29008,happi birthday princess ahenkan bless day stay win send way bear hug 🤗,2.0,val
32895,fahad bhaiiiii give us bilal abba ca n't wait anymor ! ! ! bilalabbasonjeetopakistan khan,1.0,val
16386,away yrr ya li main tb ki baat kr rha jb number diya tha aapn muje iska 😌😒😂😂,1.0,val
28471,gandhi ki tarah tu bhi dil jeetn laga reh pata nah,2.0,val
8776,# 28مئی_یوم_تکبیر ptmunderattack lum whereisaliwazir ptmagendaexpos kar saktay ho tu sir e aam karo kal hi,1.0,val
18193,harianto terima kasih bapak presiden terima kasih bapak menteri desa gaji tpp kab murung raya kalimantan,1.0,val
31017,iss phattu ne ik post lagai thee pictur jis mai sarfaraz shalwar kameez mai tha th,0.0,val
19313,great iqbal sahb khan sahb ko allah salamt raki lambi zindagi dah hamr dilo ki darkan ha,2.0,val
3249,ye zaleel mulk ke prime minist ko galiya deta tha offic ko damkiya deta tha ye ghaddar q nhi,1.0,val
3833,cronic mani sacrif live enjoy bless freedom - john 1513 greater love hath man th,2.0,val
23887,sat guru dev ji ki jai kewel kewel sant rampal ji bhagwan ke hi bhgat hh jo kisi bhi nase ko hath tak nahi lagat p,2.0,val
16507,bhut badhiya bhai u r true ur work,2.0,val
14879,'s experi whether feku bjp fed lap dog media surviv without target attack,0.0,val
21085,kisi khoti k bach 1 km se kam area ki renov k lie bhi 80lakh tussi saray e chor ho,2.0,val
18004,railway se union ko hatana hai ye chor hai sb,0.0,val
19188,wow look awesom india bahut late aa raha hai vese sharmajitechn,1.0,val
45043,wo din door nhi jab ghar se khich k v ye log mareng aurato ko shame mla,0.0,val
19166,satta ki laalach le doobti hai janta ko murkh samjhog astitva bhi bacha nahi paog poora opposit fake aur,0.0,val
35607,na teri maa ko chud du ga beta janta nhi tu muji,0.0,val
4618,ye log planet ape ke wo bandar hai jo north ko human enemi samajht hai aur khud ko intellig,1.0,val
41358,matlab shrenu fan gadh hai apn khud ke dimag nahi hai say 🚶‍♂️🤷🏼‍♀️ - hu,1.0,val
32224,adarsh pleas pleas pleas help sir ji pleas mein apk pair padta hoon haat jodta hoon pleas meri help,2.0,val
36988,hae sadkayyyi bohat hi pyari end hi hai drame ki 😍😍😍😍 bhola theek ho gaya 💗💗💗 good good 😍😍…,1.0,val
