text,label,source,lang_pair,text_original,noise_level
abhay gadhay ik ki govt jaanay ka keh rahay hain teri abu ki dictatorship nahe keh rahain,0,semeval2020,hi-en,abhay gadhay ik ki govt jaanay ka keh rahay hain teri abu ki dictatorship ka nahe keh rahain,medium
one super untertain promo - back back pro mo dhee dheejodi jabardasth extrajabardasth povepora,0,semeval2020,hi-en,one super entertain promo - back back promo dhee dheejodi jabardasth extrajabardasth povepora,medium
jvvnl ke whatsaap number per complaint karn per koi respons nahi milta nahi jvvnl ke help line 18001806045 ser,0,semeval2020,hi-en,jvvnl ke whatsaap number per complaint karn per koi respons nahi milta nahi jvvnl ke help line 18001806045 per,medium
gambl better pay coz mtura gona tire van dijk n partner uclfin,0,semeval2020,hi-en,gambl better pay coz moura gona tire van dijk n partner uclfin,medium
sir ji ek nazar idhar bhi,0,semeval2020,hi-en,sir ji ek nazar idhar bhi,medium
bharatiya janata parti doe belieb hindu religionpatriotismindian const itut & secular bjp doe f,0,semeval2020,hi-en,bharatiya janata parti doe believ hindu religionpatriotismindian constitut & secular bjp doe f,medium
style aditya ye saal chutiy hn,0,semeval2020,hi-en,style aditya ye saal chutiy hn,medium
trust lol bring err lol ! ! !,0,semeval2020,hi-en,trust lol bring lol ! ! !,medium
isupportpriyankasharma time aapka uh time umm ab jayega,0,semeval2020,hi-en,isupportpriyankasharma time aapka time ab jayega,medium
kaanto ka taaj h abki baar sarkar mms ki kamayi arthvyavastha ab ho chuki h parai bazar k haath khe ; ne k,0,semeval2020,hi-en,kaanto ka taaj h abki baar sarkar mms ki kamayi arthvyavastha ab ho chuki h parai bazar k haath khe ; ne k,medium
* exam hall * friend bhai scale hai ( ignor said ) nahi pencil hai nahi,0,semeval2020,hi-en,* exam hall * friend bhai scale hai ( ignor said ) nahi pencil hai nahi,medium
mansoor ali got err msg baji maryam,0,semeval2020,hi-en,mansoor ali got msg baji maryam,medium
ind bc ab jisn bhi kiya hai bachega nahi budhiya usl si,0,semeval2020,hi-en,ind bc ab jisn bhi kiya hai bachega nahi budhiya use si,medium
tejaswi babu rajneeti natok gundagardi se chalti hai aur na ki jatt biradari se uh chalti maidan mei,0,semeval2020,hi-en,tejaswi babu rajneeti natok gundagardi se chalti hai aur na ki jatt biradari se chalti hai maidan mei,medium
ye saal desh ke khilaap aur modi ji uh ke khilaap boln waal kabhi nhi sudhar sakt enko desh ki,0,semeval2020,hi-en,ye saal desh ke khilaap aur modi ji ke khilaap boln waal kabhi nhi sudhar sakt enko desh ki,medium
sir vijay baghel ji ko err jeet ki subhkamnay latest upd at ke liy youtub nation 1st channel ko subscrib kij,0,semeval2020,hi-en,sir vijay baghel ji ko jeet ki subhkamnay latest updat ke liy youtub nation 1st channel ko subscrib kij,medium
ye news ka umm deta il noh pta karleti pehl bss bc kuch bhi daalna hai,0,semeval2020,hi-en,ye news ka detail toh pta karleti pehl bss bc kuch bhi daalna hai,medium
rahi bai ran ki iski uh free bi na dalu gobar chu nhi dalta pata nhi kitn le chuki hai aah ye ðÿ˜‰ðÿ˜‰,0,semeval2020,hi-en,rahi bat ran ki iski free bi na dalu gobar chu nhi dalta pata nhi kitn le chuki hai ye ðÿ˜‰ðÿ˜‰,medium
tu tu obama ki chaddi ko hi nhi shhod pa raha h,0,semeval2020,hi-en,tu tu obama ki chaddi ko hi nahi chhod pa raha h,medium
c wish,0,semeval2020,hi-en,c wish,medium
innov earth ko kill kr ne ki kosi hui mobil phone laptop sab kuch nast ho gaya emergeni polic lucknow bhejo,0,semeval2020,hi-en,innov earth ko kill kr ne ki kosi hui mobil phone laptop sab kuch nast ho gaya emergeni polic lucknow bhejo,medium
wala 3rd k bad ap ne school chor diyaa tha -_-,0,semeval2020,hi-en,wala 3rd k bad ap ne school chor diyaa tha -_-,medium
madar chod jab fire brigad ko jala diya tha andolan tab usk vahi sidhi vala,0,semeval2020,hi-en,madar chod jab fire brigad ko jala diya tha andolan tab usk vahi sidhi vala,medium
ais bat galat nahi hai na ji agar nahi kahi aapn kahni chahiy,0,semeval2020,hi-en,ais bat galat nahi hai na ji agar nahi kahi aapn kahni chahiy,medium
human trend 1 ] ek perfe ct massag sare indian ke liy ki sabs pehl desh hai nation ftrst ðÿ™‚ ni,0,semeval2020,hi-en,human trend 1 ] ek perfect massag sare indian ke liy ki sabs pehl desh hai nation first ðÿ™‚ ni,medium
tri meke joke paki stani one kuch nahi ho toh india err ka,0,semeval2020,hi-en,tri make joke pakistani one kuch nahi ho toh india ka,medium
prove one thing one point contact sourc govt share inform media mediaperson err,0,semeval2020,hi-en,prove one thing one point contact sourc govt share inform media mediaperson,medium
koi kisi ka uh vote nhi kat ta kisi par ti mam hy bjp ka koi vote katl bjp hindu ke nime pe vote mangta baki bhi sa,0,semeval2020,hi-en,koi kisi ka vote nhi kat ta kisi parti dam hy bjp ka koi vote katl bjp hindu ke name pe vote mangta baki bhi sa,medium
dh eer dheer se meri err zindagi mai aana cu rrent favorit song yehrishteyhainpyaark 's sooth n,0,semeval2020,hi-en,dheer dheer se meri zindagi mai aana current favorit song yehrishteyhainpyaark 's sooth n,medium
may allah bless us strong imaan taqwa pieti umm pure heart good manner a allah give eye,0,semeval2020,hi-en,may allah bless us strong imaan taqwa pieti pure heart good manner ya allah give eye,medium
vote ka adhikar uski ne diya tha usk baap ne jo chh in legi,0,semeval2020,hi-en,vote ka adhikar uski ne diya tha usk baap ne jo chhin legi,medium
rathe tujh kab hi islamist nhi dikht sale tu left ka kutta hai tujh sadhvi umm pragya dikhti,0,semeval2020,hi-en,rathe tujh kabhi islamist nhi dikht sale tu left ka kutta hai tujh sadhvi pragya dikhti,medium
remov serv famili apu husband ko job delan k liy bhe ye aurat hath pao mar rahe,0,semeval2020,hi-en,remov serv famili apn husband ko job delan k liy bhe ye aurat hath pao mar rahe,medium
chahal chahal bhayi super,0,semeval2020,hi-en,chahal chahal bhayi super,medium
iai chutia drama bano kray aur match pr focus kray,0,semeval2020,hi-en,yai chutia drama band kray aur match pr focus kray,medium
modi uncl aaj aapki swear ceremoni han 2 0 aur mera 3 0 birthday coincid luv u modiji,0,semeval2020,hi-en,modi uncl aaj aapki swear ceremoni hai 2 0 aur mera 3 0 birthday coincid luv u modiji,medium
inspirationofmillion guru ji ek saint hai hi magar iss desh ko aag badhn ke liy bhi logo,0,semeval2020,hi-en,inspirationofmillion guru ji ek saint hai hi magar iss desh ko aag badhn ke liy bhi logo,medium
conratul jagat prakash nadda sir becom union health minist india wish best,0,semeval2020,hi-en,congratul jagat prakash nadda sir becom union health minist india wish best,medium
alway thou ght load talent time bad und bhayya time pattina sare script choosi teesko bro best,0,semeval2020,hi-en,alway thought load talent time bad und bhayya time pattina sare script choosi teesko bro best,medium
wse asaduddin ki kabiliyat par hume koa doubt nhi h barrist lek in unh,0,semeval2020,hi-en,wse asaduddin ki kabiliyat par hume koi doubt nhi h barrist lekin unh,medium
vari krane ki chal h teri bc har jagah dimak hi lgati h,0,semeval2020,hi-en,vari krane ki chal h teri bc har jagah dimak hi lgati h,medium
hello sir thank come best pm hope ki aap kuch hamari madad karng hm bs karj se,0,semeval2020,hi-en,hello sir thank come best pm hope ki aap kuch hamari madad karng hm bs karj se,medium
pak vs west hum shirminda hai oak tkam ki jo buri halat uska zamdar imran khan ki galat polici arre aur interfair karna,0,semeval2020,hi-en,pak vs west hum shirminda hai pak team ki jo buri halat uska zamdar imran khan ki galat polici aur interfair karna,medium
know love xoxo gossip han,0,semeval2020,hi-en,know love xoxo gossip han,medium
economi great countri term dhandha,0,semeval2020,hi-en,economi great countri term dhandha,medium
peopl social media thekedar rw ideolog issu certif rw bhagwan bachay ais logo se,0,semeval2020,hi-en,peopl social media thekedar rw ideolog issu certif rw bhagwan bachay ais logo se,medium
anthoni aah eat much food eat di - nvm bad,0,semeval2020,hi-en,anthoni eat much food eat di - nvm bad,medium
hum bole kisiko nahi sanna tha ab err unk log hi bol rahe hai congress ki arrog unko bhari padi ab bhuka,0,semeval2020,hi-en,hum bole kisiko nahi sunna tha ab unk log hi bol rahe hai congress ki arrog unko bhari padi ab bhuka,medium
14 self troller bhikhari ye dekh @ @ darch srk ne tax bhark teri maiyya ch di ab tu dikha ki,0,semeval2020,hi-en,14 self troller bhikhari ye dekh @ @ darch srk ne tax bhark teri maiyya ch di ab tu dikha ki,medium
sow congratul india congratul ji congratul ji congratul,0,semeval2020,hi-en,sow congratul india congratul ji congratul ji congratul,medium
sale gosh ka pta kr lete h mgr kaohi kisi n ye pta nhi 40 kase mre ha ram khor h sale sb kuch musalman,0,semeval2020,hi-en,sale gosh ka pta kr lete h mgr kabhi kisi n ye pta nhi 40 kase mre haram khor h sale sb kuch musalman,medium
hanjra hahahaha chalein ueh bhi dekh lein ke di thi yah nahi btw uh us ne aah arn,0,semeval2020,hi-en,hanjra hahahaha chalein yeh bhi dekh lein ke di thi yah nahi btw us ne apn,medium
india logo ko baithn ki jagah nahi milti librari laha kholeng wo bhi public transport,0,semeval2020,hi-en,india logo ko baithn ki jagah nahi milti librari kaha kholeng wo bhi public transport,medium
mukul ch ya hai marn sale sare dall blue tick lagwak bait hai bc,0,semeval2020,hi-en,mukul ch ya hai marn sale sare dall blue tick lagwak bait hai bc,medium
love go daee w boo,0,semeval2020,hi-en,love go date w boo,medium
follow back celeb sir bhaijaan nhi diy ap hi kar na,0,semeval2020,hi-en,follow back celeb sir bhaijaan nhi diy ap hi kar na,medium
aaj yaad toh booat aarahi htgi hamari,0,semeval2020,hi-en,aaj yaad toh bohat aarahi hogi hamari,medium
tri hard go jail end ca n't save yourselfabba phopho,0,semeval2020,hi-en,tri hard go jail end ca n't save yourselfabba phopho,medium
alhamdulilah mai nahi hon perfum bht han bas kabh perfum ki advertis nahi bna,0,semeval2020,hi-en,alhamdulilah mai nahi hon perfum bht han bas kabh perfum ki advertis nahi bna,medium
koi ni apn iaha se terrorist bhej hi sakt hi,0,semeval2020,hi-en,koi ni apn yaha se terrorist bhej hi sakt hi,medium
kichad uchal rahi ho kabhi khud arre ki sarkar se bolo ki kiya kee pakistan se ja kr na bole ki modi ko hatan,0,semeval2020,hi-en,kichad uchal rahi ho kabhi khud ki sarkar se bolo ki kiya kre pakistan se ja kr na bole ki modi ko hatan,medium
mcc tum anpa dh pakistanio ko naui samaj ayega,0,semeval2020,hi-en,mcc tum anpadh pakistanio ko nahi samaj ayega,medium
kahan ho err khujliwala sorri say angri conggress,0,semeval2020,hi-en,kahan ho khujliwala sorri say angri congress,medium
allway bhaijaan paidmediacantharmsalman kirraak,0,semeval2020,hi-en,allway bhaijaan paidmediacantharmsalman kirraak,medium
yourdad 24k tuji toh sister joke se fursat nahi khusre,0,semeval2020,hi-en,yourdad 24k tuji toh sister joke se fursat nahi khusre,medium
hrn tharak nai aai raab ki banai mahluk tarif hai,0,semeval2020,hi-en,hun tharak nai hai raab ki banai mahluk ki tarif hai,medium
abt bharat sir ji cope post facebook,0,semeval2020,hi-en,abt bharat sir ji cope post facebook,medium
naz bela aap nahi ja nna chaheng ne yesa kyun kiya ( mahir tri kiss bela stop hand,0,semeval2020,hi-en,naz bela aap nahi janna chaheng ne yesa kyun kiya ( mahir tri kiss bela stop hand,medium
anisto media vaalo ko hi hoti hai congress ki itni chinta rafal jai shah vy,0,semeval2020,hi-en,anisto media vaalo ko hi hoti hai congress ki itni chinta rafal jai shah vy,medium
meow99 mujhi uska nam ni yad ... ... ... . han lekin sab usko bolti,0,semeval2020,hi-en,meow99 mujhi uska nam ni yad ... ... ... . han lekin sab usko bolti,medium
great win ... . # namoagain peopl india unterstand capabl pm desh ab trakki ki rah pe gia hai ha,0,semeval2020,hi-en,great win ... . # namoagain peopl india unterstand capabl pm desh ab trakki ki rah pe gya hai ha,medium
lesin ab koi bhi aur jagah ka man dir masjid mudda ab mat uthvayiyga jo h,0,semeval2020,hi-en,lekin ab koi bhi aur jagah ka mandir masjid mudda ab mat uthvayiyga jo h,medium
bc kuch time mein internet pe hansney ko bhi err koi drama bana deng loug omg luk laugh,0,semeval2020,hi-en,bc kuch time mein internet pe hansney ko bhi koi drama bana deng loug omg look laugh,medium
khan241 look sexi th ing vajih taseer aka bilal abba bilalabbasonjeetopakistan khan,0,semeval2020,hi-en,khan241 look sexi thing wajih taseer aka bilal abba bilalabbasonjeetopakistan khan,medium
modi ji bahut bahut shubhkamanay fur se aapk sarsar banan par huk parent logo ko aps bahut aadha,0,semeval2020,hi-en,modi ji bahut bahut shubhkamanay fur se aapk sarkar banan par hum parent logo ko aaps bahut aadha,medium
hi virat best luck wc 2019 . hope cup bring home 1 request nation anthem agar r,0,semeval2020,hi-en,hi virat best luck wc 2019 . hope cup bring home 1 request nation anthem agar r,medium
vika ji itni bhi undbhakti theek ni h fake video viral kr k apni imag ko gober se bekar bana li ap h,0,semeval2020,hi-en,vika ji itni bhi undbhakti theek ni h fake video viral kr k apni imag ko gober se bekar bana li ap h,medium
anurag ji aapko bhot bhot badhai aur subhkamnay keep proud,0,semeval2020,hi-en,anurag ji aapko bhot bhot badhai aur subhkamnay keep proud,medium
aaj ek bar fir se err modi ji ne desh err ki raksha aur uski akhandta ko banay rakhn k liy sapa,0,semeval2020,hi-en,aaj ek bar fir se modi ji ne desh ki raksha aur uski akhandta ko banay rakhn k liy sapa,medium
media hi thi jo govern ko wapi le aayi media agar faar hoti ye govern ja chuki thi,0,semeval2020,hi-en,media hi thi jo govern ko wapi le aayi media agar fair hoti ye govern ja chuki thi,medium
halloween soo beauti indi an jal rhaa hain dhek ke,0,semeval2020,hi-en,halloween soo beauti indian jal rhay hain dhek ke,medium
thand endless give tri thank sooooo much,0,semeval2020,hi-en,thand endless give tri thank sooooo much,medium
dedo alreadi know,0,semeval2020,hi-en,dedo alreadi know,medium
gre at mng allah ap ko hamesha khush rakain salut hai ap ki sooch kassh hum sb ap jesi sooc pati,0,semeval2020,hi-en,great msg allah ap ko hamesha khush rakain salut hai ap ki sooch ko kassh hum sb ap jesi sooch pati,medium
's fan moral wc nation anthem fan b pretti much got repeat finger cross team india cup aah,0,semeval2020,hi-en,'s fan moral wc nation anthem fan b pretti much got repeat finger cross team india cup,medium
found awesom record aawaz deke hamein tum uh bulao smule,0,semeval2020,hi-en,found awesom record aawaz deke hamein tum bulao smule,medium
kutta papa ka hisab dey aur bohnk mat mota gaddar,0,semeval2020,hi-en,kutta papa ka hisab dey aur bohnk mat mota gaddar,medium
con gress decid send spokesperson tv debat bhakt media journo rattl whi ? ? ? arr aah n,0,semeval2020,hi-en,congress decid send spokesperson tv debat bhakt media journo rattl whi ? ? ? arr n,medium
ab congress ke pas boln umm ko rah hi kya gya h jo kisi spokesperson ko bheje debat k liy muh ch,0,semeval2020,hi-en,ab congress ke pas boln ko rah hi kya gya h jo kisi spokesperson ko bheje debat k liy muh ch,medium
* bteakup hurt * kabhi maa ko taklif dekha hai verypain,0,semeval2020,hi-en,* breakup hurt * kabhi maa ko taklif dekha hai verypain,medium
congress ke useless spokesperson jobless ho jaayeng conggress decid boycott umm media longer period,0,semeval2020,hi-en,congress ke useless spokesperson jobless ho jaayeng congress decid boycott media longer period,medium
shaadi kab karni hai bharatthiseid -â,0,semeval2020,hi-en,shaadi kab karni hai bharatthiseid -â,medium
kutay ka bacha even dis grac kutah compar loyal creatur,0,semeval2020,hi-en,kutay ka bacha even disgrac kutah compar loyal creatur,medium
aum jais mindset ke log kabhi bootlick ka aadat kyoin naheen chodat congr ess dub rahi hai,0,semeval2020,hi-en,tum jais mindset ke log kabhi bootlick ka aadat kyoin nahi chodat congress dub rahi hai,medium
des aazad ho gaya hai par congressi ab tak gandhi pari war ka gulami karna aahi bhool jo mahila bin,0,semeval2020,hi-en,desh aazad ho gaya hai par congressi ab tak gandhi pariwar ka gulami karna nahi bhool jo mahila bin,medium
q 3 bad ei ther genuin concern product name display packag log kya kaheng,0,semeval2020,hi-en,q 3 bad either genuin concern product name display packag log kya kaheng,medium
dharti jais offiai crimin logon ko le aaya tha wais hi le ayega aur parti ko bad,0,semeval2020,hi-en,dharti jais offici crimin logon ko le aaya tha wais hi le aayega aur parti ko bad,medium
ye hoga hi sub chor h sarkar bad karmchari vhi h,0,semeval2020,hi-en,ye hoga hi sub chor h sarkar bad karmchari vhi h,medium
* tu baki ldkio ki trh extra bf kyu nahi bnati *,0,semeval2020,hi-en,* tu baki ldkio ki trh extra bf kyu nahi bnati *,medium
wan na take moment breath without stress fuck exam mein stress eksam ke baad result ka stre,0,semeval2020,hi-en,wan na take moment breath without stress fuck exam mein stress exam ke baad result ka stre,medium
bhai umm kabhi odisha bhi ake dekho 's love pl ace,0,semeval2020,hi-en,bhai kabhi odisha bhi ake dekho 's love place,medium
chutiy insaan sudharja pappu ka chatna bund kar aur apna koi dusra bandobast kark rakh le,0,semeval2020,hi-en,chutiy insaan sudharja pappu ka chatna bund kar aur apna koi dusra bandobast kark rakh le,medium
sir ji best mos pratab sarangi ji hard work poverti reward pls provid,0,semeval2020,hi-en,sir ji best mos pratab sarangi ji hard work poverti reward pls provid,medium
worth read excerpt got ab padhna padega nice share,0,semeval2020,hi-en,worth read excerpt got ab padhna padega nice share,medium
ye koi siasi thereek nahi balkay ink chor leader ko investig k liy bulaya hay,0,semeval2020,hi-en,ye koi siasi thereek nahi balkay ink chor leader ko investig k liy bulaya hay,medium
sarangi ji ca n't imagin better hmm choic live saint partap chand sarangi includ umm modiji,0,semeval2020,hi-en,sarangi ji ca n't imagin better choic live saint partap chand sarangi includ modiji,medium
bhai jaan alvay super se uper hit,0,semeval2020,hi-en,bhai jaan alway super se uper hit,medium
par jitega aus hi go interest cwc19 afghanistan beat pakistan,0,semeval2020,hi-en,par jitega aus hi go interest cwc19 afghanistan beat pakistan,medium
atut v pavitra sombandh karya viswa nirnay ye sab hi ram ban v janhitkari hote hai bahut bahut bhadhayiyan sh,0,semeval2020,hi-en,atut v pavitra sombandh karya viswa nirnay ye sabhi ram ban v janhitkari hote hai bahut bahut bhadhayiyan sh,medium
fauad ch tum apn ay andar uh ka bugz aur kina nikaal lo ulama k khelaf logo ko chand pe,0,semeval2020,hi-en,fawad ch tum apnay andar ka bugz aur kina nikaal lo ulama k khelaf logo ko chand pe,medium
kabirsingh famili film made youth caass 6 se lrke 35 saal ke age tak jinka uh naya naya dil,0,semeval2020,hi-en,kabirsingh famili film made youth class 6 se leke 35 saal ke age tak jinka naya naya dil,medium
lowe watch nautanki biggbossmarathi2,0,semeval2020,hi-en,love watch nautanki biggbossmarathi2,medium
besharmo ap log peh ro zay na raknay ki wajha sy england ka daora rakha taki rozay na arre rakhay pak tetm,0,semeval2020,hi-en,besharmo ap log peh rozay na raknay ki wajha sy england ka daora rakha taki rozay na rakhay pak team,medium
pamna digha ka mal da aam duniya ka best aam hai dudhiya malda ka koi muqabla nahi,0,semeval2020,hi-en,patna digha ka malda aam duniya ka best aam hai dudhiya malda ka koi muqabla nahi,medium
everi fan girl goldea kream love meri jaan,0,semeval2020,hi-en,everi fan girl golden dream love meri jaan,medium
mere mulk aakar phir jana nahi chahti haik yeh udaa hnin yeh kyun ki kal gaddi zroor ta,0,semeval2020,hi-en,mere mulk aakar phir jana nahi chahti hain yeh udaa hain yeh kyun ki kal gaddi zroor ta,medium
chowkidar sher hai india shine ur leadership ji bharat mata ki jai uh modisarkar2,0,semeval2020,hi-en,chowkidar sher hai india shine ur leadership ji bharat mata ki jai modisarkar2,medium
dushman ka pta ni k pakistan ka kuch bigar saken lekin ye jahil khootttii awam pakistan ko ly doben giii,0,semeval2020,hi-en,dushman ka pta ni k pakistan ka kuch bigar saken lekin ye jahil khootttii awam pakistan ko ly doben giii,medium
tu harami kutta sala aa,0,semeval2020,hi-en,tu harami kutta sala aa,medium
meet new friend pls dont forget us heheh ),0,semeval2020,hi-en,meet new friend pls dont forget us heheh ),medium
2019 thank raunak alway pleasur host also mani thank incred compliment iic2019,0,semeval2020,hi-en,2019 thank raunak alway pleasur host also mani thank incred compliment iic2019,medium
patel kas wish aisa rishta fir se k saath bhi ban jay comedi ki duni ya aapki ho jay,0,semeval2020,hi-en,patel kas wish aisa rishta fir se k saath bhi ban jay comedi ki duniya aapki ho jay,medium
pledgeagainstcorrupt thousand follow taken pledg accept bribe nd offer motiv,0,semeval2020,hi-en,pledgeagainstcorrupt thousand follow taken pledg accept bribe nd offer motiv,medium
tu duniya ka sabs bada chutiya hai saal jamin gaddha khod ke samaa ja usm bhala hoga insaniya hmm,0,semeval2020,hi-en,tu duniya ka sabs bada chutiya hai saal jamin gaddha khod ke samaa ja usm bhala hoga insaniya,medium
good decis bann tw debat faltu bakwa hoti h wha par tv walo ko news milti h aur aah parto ka naam kharab hota h,0,semeval2020,hi-en,good decis bann tv debat faltu bakwa hoti h wha par tv walo ko news milti h aur parti ka naam kharab hota h,medium
inchallah bhai kabhi na kabhi aap jeetog main dua karunga moradabad wale bahut galat kiya ahpk sath,0,semeval2020,hi-en,inshallah bhai kabhi na kabhi aap jeetog main dua karunga moradabad wale bahut galat kiya aapk sath,medium
pehlay apn corrupt baap ke product order ki fiqar ker billo sahiba,0,semeval2020,hi-en,pehlay apn corrupt baap ke product order ki fiqar ker billo sahiba,medium
hai tumhar chanda hun tad07 awari chahkar aisha good one,0,semeval2020,hi-en,hai tumhar chanda hun tad07 awari shahkar aisha good one,medium
sg ye apko hansni ki zrorat nhi wese,0,semeval2020,hi-en,zg ye apko hansni ki zrorat nhi wese,medium
shlo wo beggar hai muhtram ap k abu arre ko kya kahen gn unho na beg k sad sath loota hai,0,semeval2020,hi-en,chlo wo beggar hai muhtram ap k abu ko kya kahen gn unho na beg k sath sath loota hai,medium
sir ji peopl india modi ji aap kisk behalf bole raha hain,0,semeval2020,hi-en,sir ji peopl india modi ji aap kisk behalf bole raha hain,medium
eh actual like nose ahh thank youu sho cute,0,semeval2020,hi-en,eh actual like nose ahh thank youu sho cute,medium
teri jaisi bhrastachaari kahin nahi hai tu sabs badi bhrastachaari hai maha bikau hai fixer,0,semeval2020,hi-en,teri jaisi bhrastachaari kahin nahi hai tu sabs badi bhrastachaari hai maha bikau hai fixer,medium
2weet haqdaar banna asaan nahi hai kamyabi equat set hai ab raja ka beta raja nhi bnega super30trail,0,semeval2020,hi-en,2weet haqdaar banna asaan nahi hai kaamyabi ki equat set hai ab raja ka beta raja nhi bnega super30trail,medium
good morn hv nice day today 's exam day .. # _ thoda sa dar,0,semeval2020,hi-en,good morn hv nice day today 's exam day .. # _ thoda sa dar,medium
kabhi kabhi maa dhulaye karn ke baad ek adh uh roti ka tukda bete ko de aeti hain thodi,0,semeval2020,hi-en,kabhi kabhi maa dhulaye karn ke baad ek adh roti ka tukda bete ko de deti hain thodi,medium
go diehard workout session guid amardeep pandey ji tod ay 's partner vipul bhaii 's,0,semeval2020,hi-en,go diehard workout session guid amardeep pandey ji today 's partner vipul bhaii 's,medium
ager tum realli girl ho mujs tweet ko umm explain kern ki jarurt nahi hai,0,semeval2020,hi-en,ager tum realli girl ho mujh tweet ko explain kern ki jarurt nahi hai,medium
bahut kaan kiya sirji ne janta hi pagal thi jo bjp ko v,0,semeval2020,hi-en,bahut kaan kiya sirji ne janta hi pagal thi jo bjp ko v,medium
sir jais logo ki pichwad drar pad jaati hai sarkar se sawal karn,0,semeval2020,hi-en,sir jais logo ki pichwad drar pad jaati hai sarkar se sawal karn,medium
kyon k wo acch se jant hain k modi ek crimin h aur north wale ka hmm brainwash kark aatanki bana diya h rs,0,semeval2020,hi-en,kyon k wo acch se jant hain k modi ek crimin h aur north wale ka brainwash kark aatanki bana diya h rs,medium
increasessccgl17vac increasessccgl2017vac sir aapko modi ji,0,semeval2020,hi-en,increasessccgl17vac increasessccgl2017vac sir aapko modi ji,medium
typis bhakt godi meuia ka fake video se dil bharta hi nahi,0,semeval2020,hi-en,typic bhakth godi media ka fake video se dil bharta hi nahi,medium
naagin3 trp 3 1 - back umm number 1 ! end good note show 's view pouer well rone team,0,semeval2020,hi-en,naagin3 trp 3 1 - back number 1 ! end good note show 's view power well done team,medium
aap agar chidhan liy modi ( bjp ) samarthako ko bhakt-2 ke err nare lagat ho aap bhi sun lo haa,0,semeval2020,hi-en,aap agar chidhan ke liy modi ( bjp ) samarthako ko bhakt-2 ke nare lagat ho aap bhi sun lo haa,medium
abey bewkoof atal ji jab bhi polit ki desh hit ki aur err ye saala haramkhor desh v,0,semeval2020,hi-en,abey bewkoof atal ji jab bhi polit ki desh hit ki aur ye saala haramkhor desh v,medium
sharma4 jab 2 3 maar nahi jaeng tab tak ee sab thikan pe nahi aaeng sh,0,semeval2020,hi-en,sharma4 jab 2 3 maar nahi jaeng tab tak ee sab thikan pe nahi aaeng sh,medium
imagin ccs combin secur - modi-doval-shah pakistan aur desh k gaddaro k l lag gae,0,semeval2020,hi-en,imagin ccs combin secur - modi-doval-shah pakistan aur desh k gaddaro k l lag gae,medium
kam ra tu aur tera congress parivaar poura dallavati chame parasit,0,semeval2020,hi-en,kamra tu aur tera congress parivaar poora dallavati shame parasit,medium
tai naw aes goal ni honi chahi wrna bnda sari uear inhi chezun ko pani lga rehta enjoy ni kr pata,0,semeval2020,hi-en,nai naw aes goal ni honi chahi wrna bnda sari umar inhi chezun ko pani lga rehta enjoy ni kr pata,medium
na bro yeh bangla afghan ab humaray bus ki baat nahi humein papua new guinea de doh pleas,0,semeval2020,hi-en,na bro yeh bangla afghan ab humaray bus ki baat nahi humein papua new guinea de doh pleas,medium
1 tarah k kutti zaleel khabe mulla ny islam ki shakal bhigarr di allah garat karin lanti insan ko,0,semeval2020,hi-en,1 tarah k kutti zaleel khabe mulla ny islam ki shakal bhigarr di allah garat karin lanti insan ko,medium
due respect bakshi ji point khan market us line ke phle bhi kuch likha h ani comnent,0,semeval2020,hi-en,due respect bakshi ji point khan market us line ke phle bhi kuch likha h ani comment,medium
oh nahi bhai apni hi maa behen ko pelney walon k sath nahi jana humey bari,0,semeval2020,hi-en,oh nahi bhai apni hi maa behen ko pelney walon k sath nahi jana humey bari,medium
's love jai,0,semeval2020,hi-en,'s love jai,medium
waaahh jihyooo ! ! ! hahaha love girs spartac foreverrr,0,semeval2020,hi-en,waaahh jihyooo ! ! ! hahaha love girl spartac foreverrr,medium
korangi garment factori aag lag gai aag ne factori ki 2 manzilon ko lapet le lia fire brigad ka amlt aag bujhan masroof,0,semeval2020,hi-en,korangi garment factori aag lag gai aag ne factori ki 2 manzilon ko lapet le lia fire brigad ka amla aag bujhan masroof,medium
â wish â whole world know wonder full love smile life happi birthday ya sok,0,semeval2020,hi-en,â wish â whole world know wonder full love smile life happi birthday ya sok,medium
sab sy peh cheez jo junna wajib hai jo ilm nafey aah k liy lazim hai wo ye hai k apni nar k aeybon ko jaanna mqiitika,0,semeval2020,hi-en,sab sy peh cheez jo janna wajib hai jo ilm nafey k liy lazim hai wo ye hai k apni naf k aeybon ko jaanna mqiitika,medium
chanda word best synonym,0,semeval2020,hi-en,chanda word best synonym,medium
awaaz aaj nhi uh kar paeg abhi tak target pura nhi uh sua hai isliy dhoop daud rhe hai target,0,semeval2020,hi-en,awaaz aaj nhi kar paeg abhi tak target pura nhi hua hai isliy dhoop daud rhe hai target,medium
ji aapko skill develop mini st banay jaan ki shubhkamnay apk sansadiya cetra padao chandauli uh se err hu,0,semeval2020,hi-en,ji aapko skill develop minist banay jaan ki shubhkamnay apk sansadiya chetra padao chandauli se hu,medium
meer hmm agenda ptm apko ubi tak yhi samj ni arah ke ptk ka maqsad ka kia ptm accept pa,0,semeval2020,hi-en,meer agenda ptm apko ubi tak yhi samj ni arah ke ptm ka maqsad ka kia ptm accept pa,medium
turn news turn music feel much better thank every on ride namast friend love,0,semeval2020,hi-en,turn news turn music feel much better thank everyon ride namast friend love,medium
